trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textbox.started,textbox.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,block_type,learning_type,trial_type,image_path,x_image,trial,person.started,person.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_4.started,text_4.stopped,line.started,line.stopped,text_5.started,text_5.stopped,reward_a,reward_d,reward,image.started,image.stopped,text_3.started,text_3.stopped,line_2.started,line_2.stopped,text_6.started,text_6.stopped,session,exp_id,age,sex(M or F),date,expName,psychopyVersion,frameRate,
56,0,56,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,57,394.56478572660126,None,395.5622336298693,396.83430018031504,396.30818187998375,396.81629367603455,d,1.0698002411518246,396.81629367603455,None,397.9061846074939,None,394.069698710402,None,394.56478572660126,None,0.7,0.30000000000000004,-1,397.93263175693573,None,398.4069567155093,399.9057071362622,397.93263175693573,None,397.93263175693573,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
57,0,57,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,58,400.43936557881534,None,401.4375850369688,402.7074696632335,402.1906096271705,402.7074696632335,a,0.6276079979725182,402.6891870110412,None,403.33557132994173,None,399.94219935435103,None,400.43936557881534,None,0.7,0.30000000000000004,1,403.34368367906427,None,403.8352755869855,405.33385297079803,403.34368367906427,None,403.34368367906427,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
58,0,58,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,59,405.83269030507654,None,406.83246591017814,408.0977006635512,407.58111361495685,408.08089909661794,a,0.3621899360441603,408.08089909661794,None,None,None,405.35045661201,None,405.83269030507654,None,0.7,0.30000000000000004,1,408.4690177034936,None,408.9637839298812,None,408.4690177034936,None,408.4690177034936,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
59,0,59,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,60,410.98119349638,None,411.97892307839356,413.2264646111871,412.7271611044998,413.2264646111871,None,,414.98103017798275,None,413.7280922642676,414.74166025349405,410.4858433692134,None,410.98119349638,None,0.7,0.30000000000000004,?,415.03399938053917,None,415.53249419655185,None,415.03399938053917,None,415.03399938053917,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
60,0,60,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,61,417.5092819679994,None,418.50481895916164,419.75403594743693,419.25565332890255,419.75403594743693,None,,421.5181904449302,None,420.25433619413525,421.2685749976663,417.0166632955079,None,417.5092819679994,None,0.7,0.30000000000000004,?,421.5298911369173,423.5338867880637,422.04582514899084,None,421.5298911369173,423.5338867880637,421.5298911369173,423.5338867880637,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
61,0,61,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,62,424.08702807937516,None,425.08148378750775,426.3472455528099,425.8319527253625,426.3472455528099,a,0.6839382250327617,426.32796141988365,None,427.03015685519784,None,423.58837326354114,None,424.08702807937516,None,0.7,0.30000000000000004,1,427.06411451724125,None,427.5609172852128,None,427.06411451724125,None,427.06411451724125,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
62,0,62,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,63,429.5481970977271,None,430.54393794061616,431.8098747181357,431.30563254863955,431.8098747181357,a,0.8232878433191217,431.7929771512281,None,432.6403580520593,None,429.064946911647,None,429.5481970977271,None,0.7,0.30000000000000004,-1,432.6795933396206,None,433.1754432194284,None,432.6795933396206,None,432.6795933396206,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
63,0,63,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,64,435.1927184650558,None,436.1885916534811,437.43778019730235,436.93835856724763,437.43778019730235,None,,439.20518644528346,None,437.9562212691526,438.9737422429607,434.71186472149566,None,435.1927184650558,None,0.7,0.30000000000000004,?,439.2558386126766,None,439.7462014845223,None,439.2558386126766,None,439.2558386126766,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
64,0,64,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,65,441.7364039613749,None,442.7323494460434,443.99796266830526,443.48231626092456,443.99796266830526,a,0.5206269466434605,443.9818236193387,None,444.5303836204286,None,441.24252859852277,None,441.7364039613749,None,0.7,0.30000000000000004,1,444.56198118563043,None,445.04089043685235,446.5449504830176,444.56198118563043,None,444.56198118563043,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
65,0,65,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,66,447.0660578243551,None,448.06087540870067,449.3256076439866,448.82945317181293,449.342227877758,None,,451.0745356843283,None,449.8127337776241,450.8242691758787,446.5689567850204,None,447.0660578243551,None,0.7,0.30000000000000004,?,451.1148060327396,None,451.5983556754072,None,451.1148060327396,None,451.1148060327396,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
66,0,66,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,67,453.60598984220996,None,454.6196020783391,455.8703420283855,455.3584925562609,455.8703420283855,a,1.2203684184933081,455.85409512766637,None,457.1022551686212,None,453.11989639909007,None,453.60598984220996,None,0.7,0.30000000000000004,1,457.1330234998604,None,457.6214177806396,None,457.1330234998604,None,457.1330234998604,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
67,0,67,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,68,459.6375141629833,None,460.635817374161,461.9029871383682,461.3901650250773,461.9029871383682,None,,463.6519748330058,None,462.38515801669564,463.39677084703,459.1452115395805,None,459.6375141629833,None,0.7,0.30000000000000004,?,463.7034748021979,None,464.18151768372627,None,463.7034748021979,None,463.7034748021979,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
68,0,68,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,69,466.17929664847907,None,467.17734306975035,468.44426552555524,467.94085338007426,468.44426552555524,a,0.7732944013550878,468.4266256382107,None,469.22388944287667,None,465.6821343746269,None,466.17929664847907,None,0.7,0.30000000000000004,-1,469.264705766167,None,469.75939772097627,None,469.264705766167,None,469.264705766167,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
69,0,69,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,70,471.75481816905085,None,472.75375940446975,474.0029977260274,473.5029779729666,474.0029977260274,a,1.1848962489748374,473.9872185779968,None,475.2013586952409,None,471.25678201933624,None,471.75481816905085,None,0.7,0.30000000000000004,-1,475.2043715916225,None,475.7012450755574,None,475.2043715916225,None,475.2043715916225,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
70,0,70,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,71,477.71817938319873,None,478.73384870414156,480.0048225147184,479.4817197181401,480.0048225147184,d,0.6055386820225976,479.9771891538403,None,480.59944351647863,None,477.2258186857798,None,477.71817938319873,None,0.7,0.30000000000000004,-1,480.6233527914155,None,481.099319230183,482.606794187217,480.6233527914155,None,480.6233527914155,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
71,0,71,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,72,483.1474432415562,None,484.14315801038174,485.4076125174761,484.89994081982877,485.4258943795576,None,,487.1597567527962,None,485.9033565208083,486.922894678195,482.6647832771996,None,483.1474432415562,None,0.7,0.30000000000000004,?,487.2205497516552,None,487.7102331178612,None,487.2205497516552,None,487.2205497516552,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
72,0,72,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,73,489.6970514986315,None,490.7206773565267,492.0013364927727,491.45322749373736,491.9724954291596,d,0.11633531551342458,491.9517365319771,None,None,None,489.20405633258633,None,489.6970514986315,None,0.7,0.30000000000000004,1,492.1343418197939,None,492.61387921869755,None,492.1343418197939,None,492.1343418197939,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
73,0,73,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,74,494.6558217040729,None,495.6557695559459,496.91494999313727,496.39884847501526,496.8982262532809,None,,498.661827269668,None,497.4008237820817,498.4181006079307,494.15662407380296,None,494.6558217040729,None,0.7,0.30000000000000004,?,498.71291439968627,None,499.19864833686734,None,498.71291439968627,None,498.71291439968627,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
74,0,74,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,75,501.19707954803016,None,502.1955237961374,503.4597622046713,502.9423293295549,503.44187935459195,d,1.6214098793570884,503.44187935459195,None,505.0914905351412,None,500.70520872675115,None,501.19707954803016,None,0.7,0.30000000000000004,1,505.13613184308633,None,505.61399852723116,None,505.13613184308633,None,505.13613184308633,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
75,0,75,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,76,507.6415753943147,None,508.64587603288237,509.90134723845404,509.39200166560477,509.90134723845404,None,,511.6507525129884,None,510.3854456213885,511.4011252139462,507.136987941165,None,507.6415753943147,None,0.7,0.30000000000000004,?,511.6678505340824,None,512.1504148935201,None,511.6678505340824,None,511.6678505340824,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
76,0,76,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,77,514.1489891168894,None,515.1481693644309,516.4050789885805,515.9138130063657,516.421823666722,None,,518.1649877610209,None,516.9048775072442,517.9119965140126,513.6662303871708,None,514.1489891168894,None,0.7,0.30000000000000004,?,518.1889527395833,None,518.6837426696438,None,518.1889527395833,None,518.1889527395833,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
77,0,77,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,78,520.6946392536047,None,521.6940269084298,522.9584972179728,522.4412417254644,522.9584972179728,None,,524.7054562722508,None,523.4451548088109,524.4735063913395,520.205546504294,None,520.6946392536047,None,0.7,0.30000000000000004,?,524.7228332066443,None,525.2068427007762,None,524.7228332066443,None,524.7228332066443,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
78,0,78,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,79,527.2217724667862,None,528.2190623454517,529.4844061358017,528.968470148393,529.4679123216774,None,,531.2479696214025,None,529.9685926174279,530.9818331007846,526.7326157174539,None,527.2217724667862,None,0.7,0.30000000000000004,?,531.2718405753258,None,531.760061029112,533.2639215692761,531.2718405753258,None,531.2718405753258,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
79,0,79,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,80,533.7821702461806,None,534.7797678777133,536.0450053965324,535.5348179478315,536.0450053965324,None,,537.7932302275615,None,536.5357123668655,537.54302060802,533.2929633241147,None,533.7821702461806,None,0.7,0.30000000000000004,?,537.8058561534272,None,538.2937384346151,None,537.8058561534272,None,537.8058561534272,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
80,0,80,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,81,540.3244904102758,None,541.3234912999906,542.5795468013384,542.0764680877328,542.5795468013384,d,0.9391929369303398,542.5620135806384,None,543.5204486159666,None,539.8256779648946,None,540.3244904102758,None,0.7,0.30000000000000004,-1,543.5742727314355,None,544.0634464683826,None,543.5742727314355,None,543.5742727314355,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
81,0,81,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,82,546.0724546588026,None,547.0611065196572,548.3322138609947,547.8179015759961,548.3322138609947,None,,550.0816862959939,None,548.8184914026642,549.8319254661328,545.5809350471827,None,546.0724546588026,None,0.7,0.30000000000000004,?,550.1060257927747,None,550.5810231458745,None,550.1060257927747,None,550.1060257927747,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
82,0,82,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,83,552.5994357733289,None,553.6040674733231,554.8614345786627,554.3439219011343,554.8446855548536,d,0.46291597990784794,554.8614345786627,None,555.3526450942329,None,552.1025322646601,None,552.5994357733289,None,0.7,0.30000000000000004,-1,555.3898699142155,None,555.8781275037327,None,555.3898699142155,None,555.3898699142155,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
83,0,83,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,84,557.927907612524,None,558.9316318564815,560.1921894777915,559.6742536894744,560.1753472195123,None,,561.9377899158455,None,560.6863279515528,561.6907850344433,557.4304537833668,None,557.927907612524,None,0.7,0.30000000000000004,?,561.9823905324447,None,562.4714283682406,None,561.9823905324447,None,561.9823905324447,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
84,0,84,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,85,564.4844835678232,None,565.4836815931485,566.7491427167552,566.2329345320468,566.7491427167552,None,,568.4998283853231,None,567.2329835196142,568.2406453407602,563.9889967494528,None,564.4844835678232,None,0.7,0.30000000000000004,?,568.5500325530884,None,569.0069850808941,570.5125522863818,568.5500325530884,None,568.5500325530884,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
85,0,85,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,86,571.0547464258852,None,572.0282678295043,573.2778060027631,572.7780857062316,573.2778060027631,a,0.673161739774514,573.2778060027631,None,573.980082030542,None,570.5379942415748,None,571.0547464258852,None,0.7,0.30000000000000004,1,574.036171428219,None,574.5085234500584,None,574.036171428219,None,574.036171428219,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
86,0,86,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,87,576.5092444371548,None,577.5092452272656,578.7729799324879,578.2559188101441,578.7559448842076,a,0.7097969700116664,578.7559448842076,None,579.4884790609533,None,576.0204606258194,None,576.5092444371548,None,0.7,0.30000000000000004,1,579.5158443331602,None,580.021823587711,None,579.5158443331602,None,579.5158443331602,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
87,0,87,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,88,582.037684908486,None,583.0345741949277,584.3028208965552,583.7918587323511,584.3028208965552,a,1.1589766645338386,584.2835802204208,None,585.4657499924826,None,581.5496584299253,None,582.037684908486,None,0.7,0.30000000000000004,-1,585.4919711668626,None,585.9846277652541,None,585.4919711668626,None,585.4919711668626,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
88,0,88,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,89,588.000071111077,None,588.999192889547,590.26235199027,589.7632878907607,590.26235199027,None,,592.0260896979191,None,590.7647590994602,591.7744396844064,587.516519098077,None,588.000071111077,None,0.7,0.30000000000000004,?,592.0632011352573,None,592.5491243068827,None,592.0632011352573,None,592.0632011352573,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
89,0,89,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,90,594.5592370890081,None,595.5584307686659,596.8215977706132,596.3221895726165,596.8381306958036,None,,598.5701990951959,None,597.3269591490971,598.3372730175033,594.0580835096771,None,594.5592370890081,None,0.7,0.30000000000000004,?,598.5931799757527,None,599.0739898674656,600.5843203284312,598.5931799757527,None,598.5931799757527,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
90,0,90,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,91,601.104370090412,None,602.1029846100137,603.3633541820454,602.847012071521,603.3633541820454,a,0.8730205447645858,603.3633541820454,None,604.268024124048,None,600.604004658584,None,601.104370090412,None,0.7,0.30000000000000004,-1,604.3156955530285,None,604.8070579302148,None,604.3156955530285,None,604.3156955530285,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
91,0,91,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,92,606.8145182700246,None,607.8108232605737,609.0605787175591,608.5607225199346,609.0605787175591,None,,610.8248987457657,None,609.5631272587925,610.5754958416219,606.3178324402543,None,606.8145182700246,None,0.7,0.30000000000000004,?,610.8499631803134,None,611.3409142985474,None,610.8499631803134,None,610.8499631803134,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
92,0,92,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,93,613.3392921763589,None,614.3385514362017,615.587367832195,615.0876846714527,615.587367832195,None,,617.3522105266632,None,616.08907765802,617.1024453511927,612.8422594826552,None,613.3392921763589,None,0.7,0.30000000000000004,?,617.3645531934453,None,617.8522774500889,None,617.3645531934453,None,617.3645531934453,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
93,0,93,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,94,619.8862827565172,None,620.8840964866686,622.148144870589,621.6352291277144,622.148144870589,a,0.9073209621128626,622.1309111064766,None,623.0667351966433,None,619.3975937599316,None,619.8862827565172,None,0.7,0.30000000000000004,1,623.1114183811005,None,623.5911572613404,None,623.1114183811005,None,623.1114183811005,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
94,0,94,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,95,625.6009014511365,None,626.5992315265466,627.8624048494967,627.3424613590469,627.8453042210313,None,,629.6073704238108,None,628.3523141907644,629.3576767544146,625.099886143289,None,625.6009014511365,None,0.7,0.30000000000000004,?,629.6356095718802,None,630.1097804564633,631.6227542734123,629.6356095718802,None,629.6356095718802,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
95,0,95,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,96,632.1505290662753,None,633.1571969128563,634.4185110767721,633.9068563699257,634.4185110767721,a,1.105076065112371,634.4185110767721,None,635.547593285871,None,631.6600804661284,None,632.1505290662753,None,0.7,0.30000000000000004,1,635.5996416002745,None,636.0765960876597,None,635.5996416002745,None,635.5996416002745,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
96,0,96,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,97,638.101882783696,None,639.0987965639215,640.3474336020299,639.8480767620495,640.3474336020299,a,0.7361898380913772,640.3474336020299,None,641.1169941199071,None,637.6085383833852,None,638.101882783696,None,0.7,0.30000000000000004,1,641.1502544985851,None,641.6251933825552,643.1433962323936,641.1502544985851,None,641.1502544985851,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
97,0,97,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,98,643.6612723664148,None,644.6658424368943,645.9252401578706,645.409458244394,645.908945454692,a,0.6548577541834675,645.908945454692,None,646.5913218439266,None,643.1650068819872,None,643.6612723664148,None,0.7,0.30000000000000004,1,646.5958738995832,None,647.0906361753005,None,646.5958738995832,None,646.5958738995832,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
98,0,98,0,,,,,,,Social,UD,Private,images/Private_trial.png,0.5,99,649.0886537571205,None,650.088920028531,651.3549255467369,650.8374353877152,651.3372493137722,a,0.9217395186424255,651.3372493137722,None,652.2859812456475,None,648.6060016940464,None,649.0886537571205,None,0.7,0.30000000000000004,-1,652.2983381346567,None,652.7900201165467,None,652.2983381346567,None,652.2983381346567,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
99,0,99,0,,,,,,,Social,UD,Observational,images/Observational_trial.png,-0.5,100,654.8057253881125,None,655.7997473187279,657.0650073560537,656.5487794182845,657.0481500854366,None,,658.8153548520816,None,657.551566576527,658.5641279493575,654.3087294350844,None,654.8057253881125,None,0.7,0.30000000000000004,?,658.8610039617051,None,659.339781262388,None,658.8610039617051,None,658.8610039617051,None,3,2,52,F,2021_Aug_02_0108,Social Reinforcement Learning,2021.1.4,60.07323886431752,
