trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textbox.started,textbox.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,block_type,learning_type,trial_type,image_path,x_image,trial,person.started,person.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.started,key_resp.stopped,text_4.started,text_4.stopped,line.started,line.stopped,text_5.started,text_5.stopped,reward_a,reward_d,reward,image.started,image.stopped,text_3.started,text_3.stopped,line_2.started,line_2.stopped,text_6.started,text_6.stopped,key_resp.rt,session,exp_id,age,sex(M or F),date,expName,psychopyVersion,frameRate,
57,0,57,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,58,394.0482227767352,None,395.0466283088608,396.3106664212246,395.79569596389774,396.3106664212246,None,398.06065555701787,None,396.79489438427845,397.7951574951876,393.5614759020391,None,394.0482227767352,None,0.3,0.7,?,398.0654186149768,None,398.5600276069017,400.06317585133365,398.0654186149768,None,398.0654186149768,None,,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
58,0,58,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,59,400.57501663209405,None,401.5742466574011,402.8397611142718,402.32278453509207,402.8226352018828,None,404.587787584975,None,403.33927795416093,404.3400368671282,400.08763963446836,None,400.57501663209405,None,0.3,0.7,?,404.59826639149105,None,405.08726116563776,None,404.59826639149105,None,404.59826639149105,None,,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
59,0,59,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,60,407.10227824017056,None,408.10127320393804,409.35193493182305,408.8604919620848,409.3699106213171,a,409.35193493182305,None,412.7144569169817,None,406.6115392699139,None,407.10227824017056,None,0.3,0.7,-1,412.7378913676075,None,413.2294615471037,None,412.7378913676075,None,412.7378913676075,None,3.3417933101882227,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
60,0,60,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,61,415.22757354858913,None,416.2290329054522,417.4969777801889,416.976034389314,417.4969777801889,None,419.24084504428026,None,417.9750344888598,418.97414362538257,414.7330712232506,None,415.22757354858913,None,0.3,0.7,?,419.2698494658107,None,419.75941826417693,None,419.2698494658107,None,419.2698494658107,None,,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
61,0,61,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,62,421.7714830447512,None,422.7721416121349,424.03622120595537,423.5365040699253,424.03622120595537,None,425.7846146887081,None,424.5214656620519,425.5347804169869,421.27668363324483,None,421.7714830447512,None,0.3,0.7,?,425.7890000679472,None,426.2840057015419,None,425.7890000679472,None,425.7890000679472,None,,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
62,0,62,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,63,428.29883828241145,None,429.2979663818551,430.5466204076074,430.0473378391471,430.5466204076074,None,432.32642561862883,None,431.0644783688185,432.0786788514233,427.8051975860144,None,428.29883828241145,None,0.3,0.7,?,432.33908832469024,None,432.8278551483818,None,432.33908832469024,None,432.33908832469024,None,,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
63,0,63,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,64,434.890766703611,None,435.87502153086825,437.12386716139736,436.6244040498568,437.12386716139736,d,437.12386716139736,None,438.98883102117395,None,434.3814570813265,None,434.890766703611,None,0.3,0.7,1,439.0136821620399,None,439.5048932307109,None,439.0136821620399,None,439.0136821620399,None,1.8366705488006119,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
64,0,64,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,65,441.4866026772652,None,442.4863194182399,443.7510239992116,443.2346550244838,443.7343867777672,a,443.7343867777672,None,445.28291355424733,None,441.00350933056325,None,441.4866026772652,None,0.3,0.7,-1,445.2961542351404,None,445.7660280367418,447.28099730884423,445.2961542351404,None,445.2961542351404,None,1.5329836776363663,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
65,0,65,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,66,447.78155513555976,None,448.77942061875365,450.02860047123977,449.52871424893965,450.02860047123977,d,450.02860047123977,None,450.74492918920294,None,447.29793556706863,None,447.78155513555976,None,0.3,0.7,1,450.7648815684952,None,451.2606283373025,None,450.7648815684952,None,450.7648815684952,None,0.6908581208263058,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
66,0,66,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,67,453.2839270843251,None,454.2744752399449,455.5399154252664,455.0239454625698,455.5233279815875,None,457.28850011774045,None,456.04598988959333,457.0555958079349,452.7821303450037,None,453.2839270843251,None,0.3,0.7,?,457.3007780339685,None,457.7913937450794,None,457.3007780339685,None,457.3007780339685,None,,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
67,0,67,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,68,459.8245627065189,None,460.8349674390338,462.10061621680507,461.5846505998052,462.08407499530585,d,462.08407499530585,None,463.7990371958207,None,459.3388078310818,None,459.8245627065189,None,0.3,0.7,1,463.8196623647236,None,464.29848549255985,None,463.8196623647236,None,463.8196623647236,None,1.6969795974437147,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
68,0,68,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,69,466.3365069933934,None,467.3289056166832,468.5779207285668,468.07841020965134,468.5779207285668,None,470.3455778010451,None,469.0778946545033,470.0767450257845,465.8417008658289,None,466.3365069933934,None,0.3,0.7,?,470.3656842542696,None,470.84501148050185,None,470.3656842542696,None,470.3656842542696,None,,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
69,0,69,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,70,472.85822193918284,None,473.8714252867794,475.12177531121415,474.6109229740978,475.12177531121415,d,475.1050713243894,None,475.9212976424518,None,472.3722956070851,None,472.85822193918284,None,0.3,0.7,1,475.95244448204176,None,476.4368119017745,477.93853911029873,475.95244448204176,None,475.95244448204176,None,0.7895187835965771,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
70,0,70,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,71,478.46894461713964,None,479.47087409711094,480.7331300874066,480.21679113735445,480.7164699524292,None,482.4815599158086,None,481.22862283172435,482.2318378415075,477.97474806933315,None,478.46894461713964,None,0.3,0.7,?,482.4975043970335,None,482.98109315073816,None,482.4975043970335,None,482.4975043970335,None,,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
71,0,71,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,72,484.9958502748923,None,486.01181036105845,487.2772438303218,486.7499924938311,487.2603861646494,None,489.0123853729368,None,487.7432748695137,488.75977658489137,484.51062952246866,None,484.9958502748923,None,0.3,0.7,?,489.04733981445315,None,489.5339349855494,None,489.04733981445315,None,489.04733981445315,None,,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
72,0,72,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,73,491.58767321470077,None,492.5722326342948,493.822448337829,493.3226873499807,493.822448337829,d,493.822448337829,None,494.5037007378327,None,491.07797169149853,None,491.58767321470077,None,0.3,0.7,1,494.51618645637063,None,495.003454021964,None,494.51618645637063,None,494.51618645637063,None,0.6650934003992006,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
73,0,73,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,74,497.00236444259644,None,498.0169876409054,499.28222594986437,498.7662840365374,499.2655112963985,d,499.2655112963985,None,500.26505361775924,None,496.51981825596886,None,497.00236444259644,None,0.3,0.7,1,500.27756185477483,None,500.76441776638967,None,500.27756185477483,None,500.27756185477483,None,0.9741515265777707,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
74,0,74,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,75,502.7811810123967,None,503.778105064237,505.04350100268493,504.52754447207553,505.0269609663519,None,506.7919652014301,None,505.5375343901105,506.5421415963501,502.2893895985035,None,502.7811810123967,None,0.3,0.7,?,506.8150069609983,None,507.2927440649946,None,506.8150069609983,None,506.8150069609983,None,,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
75,0,75,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,76,509.3243758424651,None,510.3052746230096,511.554318969429,511.05805229980615,511.570715598471,d,511.554318969429,None,512.20414344366,None,508.812773678801,None,509.3243758424651,None,0.3,0.7,1,512.2309525088931,None,512.7201017520274,514.2181517288845,512.2309525088931,None,512.2309525088931,None,0.6246110620559193,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
76,0,76,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,77,514.7186878272332,None,515.7191919256002,516.9825442113215,516.4663273352489,516.9658449652779,d,516.9658449652779,None,517.8668664755736,None,514.2350338883698,None,514.7186878272332,None,0.3,0.7,-1,517.9017237319786,None,518.3819129822077,None,517.9017237319786,None,517.9017237319786,None,0.8751052838633768,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
77,0,77,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,78,520.3799333294446,None,521.3784629108559,522.6440342565766,522.1343734246911,522.6440342565766,d,522.6440342565766,None,523.2270728082425,None,519.8971153405728,None,520.3799333294446,None,0.3,0.7,1,523.2469394592044,None,523.7391614900553,525.2413627722708,523.2469394592044,None,523.2469394592044,None,0.5642930849862751,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
78,0,78,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,79,525.7581437960325,None,526.7566097725648,528.0229036856035,527.5146856180218,528.0229036856035,d,528.0059772792447,None,529.0713660670939,None,525.2604039424041,None,525.7581437960325,None,0.3,0.7,1,529.0769623095694,None,529.5730966336268,None,529.0769623095694,None,529.0769623095694,None,1.0377224393305369,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
79,0,79,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,80,531.5689927356143,None,532.5681433535647,533.8170766877593,533.3176838971558,533.8170766877593,d,533.8170766877593,None,534.5664515030716,None,531.0858910926327,None,531.5689927356143,None,0.3,0.7,1,534.5854553398967,None,535.0657342690683,536.5809887755313,534.5854553398967,None,534.5854553398967,None,0.731408014689805,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
80,0,80,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,81,537.0978247128369,None,538.0966707384505,539.3602940363344,538.8478705399611,539.3602940363344,d,539.3407760270638,None,None,None,536.5991457982163,None,537.0978247128369,None,0.3,0.7,-1,539.5395156230952,None,540.0256260538299,541.5263529668446,539.5395156230952,None,539.5395156230952,None,0.1432014670863282,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
81,0,81,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,82,542.0454059888143,None,543.0420333495131,544.3069552142697,543.7931648054218,544.3069552142697,d,544.2903574989759,None,545.7416146239178,None,541.5449105818116,None,542.0454059888143,None,0.3,0.7,-1,545.7775547436613,None,546.2558943163313,547.782338542369,545.7775547436613,None,545.7775547436613,None,1.432072745024925,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
82,0,82,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,83,548.2895499934384,None,549.2859620456584,550.5511565027991,550.0359478234604,550.5511565027991,d,550.5345212566899,None,551.3174814281723,None,547.8015610456932,None,548.2895499934384,None,0.3,0.7,-1,551.3346664022538,None,551.8165137252363,553.3150302696158,551.3346664022538,None,551.3346664022538,None,0.7596414738800377,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
83,0,83,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,84,553.8314683800854,None,554.8310235409299,556.0811029482866,555.594374641485,556.096376022615,a,556.0811029482866,None,556.729024411636,None,553.3486456504615,None,553.8314683800854,None,0.3,0.7,-1,556.7406658839318,None,557.2282510789228,None,556.7406658839318,None,556.7406658839318,None,0.6292012806225102,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
84,0,84,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,85,559.228562782373,None,560.2253623898432,561.4744948349835,560.9746734027285,561.4744948349835,d,561.4744948349835,None,562.8564672739216,None,558.7436090914707,None,559.228562782373,None,0.3,0.7,1,562.8638827742252,None,563.3560072248802,None,562.8638827742252,None,562.8638827742252,None,1.3635355152364355,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
85,0,85,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,86,565.3537747328228,None,566.3533591282321,567.6187720543239,567.1040552264312,567.6187720543239,d,567.6023003636219,None,570.1331627590029,None,564.8761134805973,None,565.3537747328228,None,0.3,0.7,1,570.1463900078088,None,570.6157759085181,572.1306270572823,570.1463900078088,None,570.1463900078088,None,2.5077755987877026,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
86,0,86,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,87,572.6472389947739,None,573.6466400816862,574.895656378736,574.3958317860088,574.895656378736,d,574.895656378736,None,576.5604252362303,None,572.1478944016853,None,572.6472389947739,None,0.3,0.7,1,576.5715171780612,None,577.0651784176589,None,576.5715171780612,None,576.5715171780612,None,1.6410306046018377,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
87,0,87,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,88,579.0753192491538,None,580.0737070034957,581.3224716464465,580.8230756953708,581.3224716464465,d,581.3224716464465,None,582.3713184226857,None,578.5778338150412,None,579.0753192491538,None,0.3,0.7,1,582.3793352064677,None,582.8708955094335,None,582.3793352064677,None,582.3793352064677,None,1.0239822032744996,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
88,0,88,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,89,584.8693768933299,None,585.8755789625284,587.1333893267147,586.6172573888325,587.1333893267147,d,587.1333893267147,None,588.2162216563214,None,584.3863692749874,None,584.8693768933299,None,0.3,0.7,1,588.2318809032149,None,588.7167595324572,None,588.2318809032149,None,588.2318809032149,None,1.06102592710522,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
89,0,89,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,90,590.7162858538213,None,591.7125509431935,592.9622064496216,592.4631901525427,592.9622064496216,d,592.9622064496216,None,None,None,590.2308225336892,None,590.7162858538213,None,0.3,0.7,1,593.2465285953367,None,593.7304574969457,595.2425925984571,593.2465285953367,None,593.2465285953367,None,0.24791842140257359,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
90,0,90,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,91,595.7439354122034,None,596.7411640563805,597.9904173903051,597.4912916612229,598.0070265623508,d,598.0070265623508,None,599.6553912846342,None,595.2592815729149,None,595.7439354122034,None,0.3,0.7,1,599.670011124952,None,600.154826939397,None,599.670011124952,None,599.670011124952,None,1.6329717467888258,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
91,0,91,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,92,602.16951650806,None,603.1686039161868,604.4173689541931,603.9180358178564,604.4173689541931,d,604.4173689541931,None,None,None,601.6711532475019,None,602.16951650806,None,0.3,0.7,-1,604.9386236534338,None,605.4166290041467,None,604.9386236534338,None,604.9386236534338,None,0.4652484225225635,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
92,0,92,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,93,607.4146785859484,None,608.4134768091026,609.679139018961,609.1632136982225,609.679139018961,d,609.679139018961,None,610.6952462654939,None,606.9318843007495,None,607.4146785859484,None,0.3,0.7,1,610.7042388509726,None,611.1945610314724,None,610.7042388509726,None,610.7042388509726,None,0.9903265261673369,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
93,0,93,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,94,613.2069924290408,None,614.2090514891606,615.4735960702528,614.9578726258769,615.4573499596445,d,615.4573499596445,None,617.2063656641025,None,612.7103105498827,None,613.2069924290408,None,0.3,0.7,1,617.2261438213172,None,617.6989098675258,619.2055492697109,617.2261438213172,None,617.2261438213172,None,1.7275680177262984,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
94,0,94,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,95,619.7371545780625,None,620.7354459374328,621.9846297405602,621.4849240613112,621.9846297405602,d,621.9846297405602,None,622.6437065531412,None,619.2411134885042,None,619.7371545780625,None,0.3,0.7,1,622.6499234371004,None,623.1350130291248,624.6485932653304,622.6499234371004,None,622.6499234371004,None,0.6416619127558079,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
95,0,95,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,96,625.1481796360167,None,626.1473950440413,627.4125804147625,626.8964488719648,627.3959036871966,d,627.3959036871966,None,627.978728115579,None,624.6656046099088,None,625.1481796360167,None,0.3,0.7,1,627.9833094452915,None,628.4928391167778,None,627.9833094452915,None,627.9833094452915,None,0.5653253804775886,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
96,0,96,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,97,630.4764298457885,None,631.4756025871902,632.741500648699,632.224833402608,632.741500648699,d,632.741500648699,None,634.1406614197389,None,629.994069733104,None,630.4764298457885,None,0.3,0.7,1,634.1642902405583,None,634.6396561859583,636.154438594036,634.1642902405583,None,634.1642902405583,None,1.376986171293538,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
97,0,97,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,98,636.6709280624927,None,637.6706412479107,638.918386632402,638.4189669776242,638.918386632402,d,638.918386632402,None,639.5343689604982,None,636.1718627777882,None,636.6709280624927,None,0.3,0.7,1,639.5391537468531,None,640.0342502445565,None,639.5391537468531,None,639.5391537468531,None,0.5918648163205944,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
98,0,98,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,99,642.050151861622,None,643.0485056407051,644.3138055792369,643.8006188241998,644.3138055792369,d,644.2971454442304,None,644.9628158318723,None,641.5515527494135,None,642.050151861622,None,0.3,0.7,1,644.9713556769711,None,645.4624359802983,None,644.9713556769711,None,644.9713556769711,None,0.6383682857558597,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
99,0,99,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,100,647.4610923764412,None,648.4635468930064,649.72521503194,649.2097187478794,649.72521503194,d,649.708623637649,None,650.3578732974914,None,646.9776308324945,None,647.4610923764412,None,0.3,0.7,1,650.3665605004935,None,650.8577925074205,None,650.3665605004935,None,650.3665605004935,None,0.626523159298813,1,2,52,F,2021_Aug_01_1522,Social Reinforcement Learning,2021.1.4,61.026522562393666,
