trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textbox.started,textbox.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,block_type,learning_type,trial_type,image_path,x_image,trial,person.started,person.stopped,text.started,text.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_4.started,text_4.stopped,line.started,line.stopped,text_5.started,text_5.stopped,reward_a,reward_d,reward,image.started,image.stopped,text_3.started,text_3.stopped,line_2.started,line_2.stopped,text_6.started,text_6.stopped,session,exp_id,age,sex(M or F),date,expName,psychopyVersion,frameRate,
57,0,57,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,58,531.5838219596203,None,532.5831250696301,533.848714032536,533.3324240314851,533.832147487838,d,0.6733829900372257,533.832147487838,None,534.5314752892451,None,531.1010407522622,None,531.5838219596203,None,0.3,0.7,1,534.5358542788808,None,535.0308488388723,536.5296277011403,534.5358542788808,None,534.5358542788808,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
58,0,58,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,59,537.0292334289124,None,538.0280814270918,539.2935226366781,538.7773511543328,539.2768830054451,d,0.058737080473292735,539.2768830054451,None,None,None,536.5463364682851,None,537.0292334289124,None,0.3,0.7,1,539.364813613533,None,539.8601574086442,None,539.364813613533,None,539.364813613533,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
59,0,59,0,,,,,,,Private,PL,Private,images/Private_trial.png,0.5,60,541.8582725661595,None,542.856955823338,544.1057056485229,543.6063274766657,544.1057056485229,d,0.8618312878320467,544.1057056485229,None,544.9881966035701,None,541.3752555065767,None,541.8582725661595,None,0.3,0.7,1,544.9995211844289,None,545.4877854621795,None,544.9995211844289,None,544.9995211844289,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
60,0,60,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,61,547.4859831877266,None,548.4848035315417,549.7338745424195,549.2344086667199,549.7338745424195,d,0.7104726288953316,549.7338745424195,None,550.4666222484894,None,547.0035452895531,None,547.4859831877266,None,0.3,0.7,1,550.4718707703637,None,550.9659021683397,None,550.4718707703637,None,550.4718707703637,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
61,0,61,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,62,552.9829230347427,None,553.9800576474986,555.2454526347897,554.7317874280102,555.2454526347897,None,,556.9959295540617,None,555.7286059908838,556.7290472755317,552.4847016054546,None,552.9829230347427,None,0.3,0.7,?,557.0166668905354,None,557.4932211250903,558.9946603372414,557.0166668905354,None,557.0166668905354,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
62,0,62,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,63,559.5104746832194,None,560.5074575920321,561.7725633936807,561.2566427759293,561.7559123056394,d,0.23648590457059981,561.7559123056394,None,None,None,559.0187101530237,None,559.5104746832194,None,0.3,0.7,1,562.0306279990173,None,562.5217991455593,None,562.0306279990173,None,562.0306279990173,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
63,0,63,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,64,564.5199648710559,None,565.5190913881938,566.7782787607371,566.2682220534871,566.7782787607371,d,1.3666984560177298,566.7782787607371,None,568.1669654786616,None,564.0371137376615,None,564.5199648710559,None,0.3,0.7,1,568.1780775159746,None,568.6658973485787,None,568.1780775159746,None,568.1780775159746,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
64,0,64,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,65,570.6827767826599,None,571.6798545064371,572.9292672462498,572.4360816767712,572.9457144821167,None,,574.6942330773069,None,573.4336615247985,574.4441982328071,570.1843416246388,None,570.6827767826599,None,0.3,0.7,?,574.703471728943,None,575.1936864295294,None,574.703471728943,None,574.703471728943,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
65,0,65,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,66,577.1920184762762,None,578.1908976843815,579.456219190075,578.9402393129708,579.4394898796882,None,,581.2044608465554,None,579.9391169408268,580.9546962247055,576.7085486752376,None,577.1920184762762,None,0.3,0.7,?,581.209001811756,None,581.7043325698096,None,581.209001811756,None,581.209001811756,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
66,0,66,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,67,583.7023928136582,None,584.7013956762798,585.9666314534425,585.4504034771812,585.9501044149802,None,,587.7151836289323,None,586.4556024977423,587.4653862169066,583.2196736310893,None,583.7023928136582,None,0.3,0.7,?,587.7197743719894,None,588.2146243391599,None,587.7197743719894,None,587.7197743719894,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
67,0,67,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,68,590.2135023620781,None,591.2121832488824,592.4607525305723,591.9609528271849,592.4607525305723,None,,594.2257606333011,None,592.9929880383024,593.9925546549016,589.7298267335536,None,590.2135023620781,None,0.3,0.7,?,594.2322449102144,None,594.7251851459719,None,594.2322449102144,None,594.2322449102144,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
68,0,68,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,69,596.7525677077615,None,597.740002354572,599.0219476890038,598.4886277351156,598.9950727823375,d,0.08848606575566009,598.9950727823375,None,None,None,596.2425287783171,None,596.7525677077615,None,0.3,0.7,1,599.1147221565984,None,599.603941695118,None,599.1147221565984,None,599.1147221565984,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
69,0,69,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,70,601.6026976437693,None,602.6013172959092,603.8678366306558,603.3505447514785,603.84999087406,d,0.9183169079574327,603.84999087406,None,604.7935888886346,None,601.119299744079,None,601.6026976437693,None,0.3,0.7,-1,604.8090612291339,None,605.2986126200299,None,604.8090612291339,None,604.8090612291339,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
70,0,70,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,71,607.296828123383,None,608.2958618008684,609.5614543193356,609.0449656019214,609.5446392804179,d,0.5108468319554049,609.5446392804179,None,610.0776695350829,None,606.8138636070935,None,607.296828123383,None,0.3,0.7,1,610.0912262182342,None,610.5774278754416,612.0762312315755,610.0912262182342,None,610.0912262182342,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
71,0,71,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,72,612.5948603968168,None,613.5911602428214,614.843216344836,614.3403604390883,614.843216344836,None,,616.6048533805093,None,615.3403047352967,616.3550725611026,612.0986150694166,None,612.5948603968168,None,0.3,0.7,?,616.6155525776635,None,617.104278683305,None,616.6155525776635,None,616.6155525776635,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
72,0,72,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,73,619.1026917178342,None,620.1016159630476,621.3670472960748,620.850722529537,621.3503732944173,None,,623.115427224379,None,621.8502140842893,622.8656669482148,618.6194467072742,None,619.1026917178342,None,0.3,0.7,?,623.1204236964722,None,623.615008576804,None,623.1204236964722,None,623.1204236964722,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
73,0,73,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,74,625.6135808214613,None,626.6121230413796,627.8776100781988,627.3781208938208,627.8776100781988,None,,629.6427110205806,None,628.3771150650709,629.3762340760245,625.1318868256981,None,625.6135808214613,None,0.3,0.7,?,629.6472247264787,None,630.1422611630796,None,629.6472247264787,None,629.6472247264787,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
74,0,74,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,75,632.1404399256335,None,633.139352714039,634.4045146145418,633.8885315769389,634.3879883662039,None,,636.1536838774265,None,634.8876667854488,635.8867873766517,631.6574679031592,None,632.1404399256335,None,0.3,0.7,?,636.1631485047287,None,636.6525244879404,None,636.1631485047287,None,636.1631485047287,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
75,0,75,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,76,638.6677414996411,None,639.666655868296,640.9319912011715,640.415970632645,640.9153930514854,d,0.5395583834997524,640.9153930514854,None,641.48167293894,None,638.1704938990524,None,638.6677414996411,None,0.3,0.7,1,641.4926917415378,None,641.9815458473813,None,641.4926917415378,None,641.4926917415378,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
76,0,76,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,77,643.9791387324663,None,644.9780957678554,646.2272892480623,645.7276854956021,646.2272892480623,d,1.720281632050046,646.2272892480623,None,647.9756679911794,None,643.4964981673061,None,643.9791387324663,None,0.3,0.7,-1,647.9830913313049,None,648.4751110717807,649.9736505262626,647.9830913313049,None,647.9830913313049,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
77,0,77,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,78,650.4953813260349,None,651.488707537711,652.7377113879884,652.2384181545376,652.7377113879884,None,,654.5027096141586,None,653.2373811158618,654.2529643503635,649.9937840889429,None,650.4953813260349,None,0.3,0.7,?,654.513842194714,None,655.0022415837893,None,654.513842194714,None,654.513842194714,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
78,0,78,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,79,657.0013878540453,None,657.9997716539606,659.2646127638327,658.7484329851782,659.2495913079965,None,,661.013334816134,None,659.7478704163882,660.7553019343045,656.5174641263634,None,657.0013878540453,None,0.3,0.7,?,661.0209560824987,None,661.5148136530393,663.0117851050431,661.0209560824987,None,661.0209560824987,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
79,0,79,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,80,663.5292188116055,None,664.5268867585373,665.7922513260269,665.2760869548042,665.7759285348006,d,1.401487251733215,665.7759285348006,None,667.207522579789,None,663.0399949273997,None,663.5292188116055,None,0.3,0.7,1,667.215249722864,None,667.7073591424937,None,667.215249722864,None,667.215249722864,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
80,0,80,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,81,669.7255399119645,None,670.7214510166141,671.9866990407099,671.4703177802553,671.9698681992982,None,,673.7347972895565,None,672.4694000504101,673.4687557037128,669.2274674211835,None,669.7255399119645,None,0.3,0.7,?,673.7459851788408,None,674.2341210613272,None,673.7459851788408,None,673.7459851788408,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
81,0,81,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,82,676.232724910973,None,677.2316744401769,678.4974032551559,677.9810200193897,678.4804491542905,None,,680.2623592096544,None,678.9967186120989,679.9958115489371,675.7499816296008,None,676.232724910973,None,0.3,0.7,?,680.2674184966613,None,680.7616422900028,682.2626749829928,680.2674184966613,None,680.2674184966613,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
82,0,82,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,83,682.7953735038004,None,683.7924188324646,685.0409233239284,684.5414827322197,685.0409233239284,None,,686.8061621430712,None,685.5403635205748,686.5584309071501,682.2859864272382,None,682.7953735038004,None,0.3,0.7,?,686.8105292808368,None,687.3056020631739,None,686.8105292808368,None,686.8105292808368,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
83,0,83,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,84,689.32023556778,None,690.3196030729532,691.5847736648279,691.0686436640299,691.56809966317,d,0.32915844607759936,691.56809966317,None,None,None,688.8231538933792,None,689.32023556778,None,0.3,0.7,-1,691.9323554486605,None,692.4007303122653,693.9159299412227,691.9323554486605,None,691.9323554486605,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
84,0,84,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,85,694.4160994229724,None,695.4149810014515,696.6805043840072,696.1640180369668,696.6633507766533,d,5.095556101619422,696.6633507766533,None,701.7761757253148,None,693.9327362887689,None,694.4160994229724,None,0.3,0.7,1,701.7962007643669,None,702.2768423140228,703.7897920628816,701.7962007643669,None,701.7962007643669,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
85,0,85,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,86,704.306596830178,None,705.3057668041747,706.5709310750517,706.0547485309608,706.554353468608,None,,708.3192801884921,None,707.0539027024638,708.0527957377517,703.8146292379329,None,704.306596830178,None,0.3,0.7,?,708.328561506863,None,708.8188105778736,None,708.328561506863,None,708.328561506863,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
86,0,86,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,87,710.8342539603027,None,711.8179999099261,713.0815625980249,712.5823112411836,713.0815625980249,d,2.2771872034563785,713.0815625980249,None,715.379496382414,None,710.3366002356156,None,710.8342539603027,None,0.3,0.7,-1,715.3947941053539,None,715.8789125987755,None,715.3947941053539,None,715.3947941053539,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
87,0,87,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,88,717.8943409688354,None,718.8927223983765,720.1582600031766,719.6421477801846,720.1419304958904,None,,721.9069421541805,None,720.6414350877003,721.6403996292738,717.3966714416538,None,717.8943409688354,None,0.3,0.7,?,721.9271678849077,None,722.4059870119304,None,721.9271678849077,None,721.9271678849077,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
88,0,88,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,89,724.405104047572,None,725.4034645388083,726.6686264393111,726.1526836980684,726.653736144176,None,,728.4173172816869,None,727.1517383138585,728.1507798925909,723.9213897029372,None,724.405104047572,None,0.3,0.7,?,728.4212304928087,None,728.9175070301349,None,728.4212304928087,None,728.4212304928087,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
89,0,89,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,90,730.9165474236802,None,731.9139751727016,733.1797197901747,732.6632697888708,733.1630742330062,None,,734.9447990041268,None,733.6790169742494,734.6782355409155,730.432268534943,None,730.9165474236802,None,0.3,0.7,?,734.9528844687561,None,735.4442709242803,None,734.9528844687561,None,734.9528844687561,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
90,0,90,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,91,737.4591983552768,None,738.457945217494,739.7233951184517,739.2070968210915,739.7067673390893,d,0.6507028554319731,739.7067673390893,None,740.373137063723,None,736.9619574707476,None,737.4591983552768,None,0.3,0.7,1,740.3812035653591,None,740.8796517604374,None,740.3812035653591,None,740.3812035653591,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
91,0,91,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,92,742.8707834007441,None,743.869705670646,745.1349532996796,744.6187758913993,745.1183002363264,d,1.7824601006777812,745.1183002363264,None,746.9168412315518,None,742.3875008592609,None,742.8707834007441,None,0.3,0.7,1,746.9212210113124,None,747.4163739913074,None,746.9212210113124,None,746.9212210113124,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
92,0,92,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,93,749.4143141362001,None,750.4132411468504,751.6786788008753,751.1626017384324,751.6621964044589,d,1.4528939502520188,751.6621964044589,None,753.1442027760241,None,748.9314195459469,None,749.4143141362001,None,0.3,0.7,1,753.1486607781308,None,753.6435956837072,755.1422524717077,753.1486607781308,None,753.1486607781308,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
93,0,93,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,94,755.6420916813304,None,756.6412083219097,757.9067439513979,757.3901272337816,757.8899387890392,d,3.270117167592616,757.8899387890392,None,761.1869204731585,None,755.1588759053843,None,755.6420916813304,None,0.3,0.7,1,761.1970661879568,None,761.6865026157079,None,761.1970661879568,None,761.1970661879568,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
94,0,94,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,95,763.685473083217,None,764.6834361417264,765.9488058450265,765.4328026592439,765.9322278435206,d,3.076369898461053,765.9322278435206,None,769.0293360266052,None,763.2014577010691,None,763.685473083217,None,0.3,0.7,1,769.0335321023717,None,769.512265500864,771.0274694755076,769.0335321023717,None,769.0335321023717,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
95,0,95,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,96,771.5310779750371,None,772.5260156460495,773.7748429034555,773.2753651758858,773.7748429034555,d,0.6084691096798451,773.7748429034555,None,774.40764062442,None,771.0440229831474,None,771.5310779750371,None,0.3,0.7,-1,774.4153563106865,None,774.9133569001197,None,774.4153563106865,None,774.4153563106865,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
96,0,96,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,97,776.9243250162176,None,777.9209733072171,779.1863402450813,778.6703315284253,779.1698641696621,None,,780.934782593237,None,779.6693569096014,780.6684324636958,776.4270805761275,None,776.9243250162176,None,0.3,0.7,?,780.9434606513946,None,781.4343959457124,None,780.9434606513946,None,780.9434606513946,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
97,0,97,0,,,,,,,Social,SD,Observational,images/Observational_trial.png,-0.5,98,783.4325506094629,None,784.4354685399999,785.6972874228741,785.184716143749,785.6972874228741,None,,787.445564239904,None,786.1800480869897,787.1791260114587,782.9494616485322,None,783.4325506094629,None,0.3,0.7,?,787.4493605125699,None,787.9450717156692,None,787.4493605125699,None,787.4493605125699,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
98,0,98,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,99,789.9612704573165,None,790.9588384534732,792.2245929475052,791.7083819589247,792.2081899586215,d,0.14969426124525853,792.2081899586215,None,None,None,789.463069966333,None,789.9612704573165,None,0.3,0.7,1,792.382547567483,None,792.8736408867412,None,792.382547567483,None,792.382547567483,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
99,0,99,0,,,,,,,Social,SD,Private,images/Private_trial.png,0.5,100,794.8722068104012,None,795.8712049322748,797.1364474254974,796.6203434988147,797.1198627079316,d,0.5802798305658143,797.1198627079316,None,797.7194538579025,None,794.3891182445327,None,794.8722068104012,None,0.3,0.7,1,797.7236301805515,None,798.2187736790502,None,797.7236301805515,None,797.7236301805515,None,3,3,18,M,2021_Aug_02_1249,Social Reinforcement Learning,2021.1.4,59.44375819000326,
